4976,characterize,"Sartre's fundamental thesis, that 09__ History continually effects totalisations of totalisations( I, 15), does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre: 09__ how do separate, antagonistic actions yield a history; how do individual totalizations lead to Totalization( and also progress, the direction of history, its truth and its meaning)?",23,0,"[['none&Ronald', 'none&Aronson'], [['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], 'none&Sartre']]"
4977,yield,"Sartre's fundamental thesis, that 09__ History continually effects totalisations of totalisations( I, 15), does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre: 09__ how do separate, antagonistic actions yield a history; how do individual totalizations lead to Totalization( and also progress, the direction of history, its truth and its meaning)?",35,1,"[[['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4978,lead,"Sartre's fundamental thesis, that 09__ History continually effects totalisations of totalisations( I, 15), does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre: 09__ how do separate, antagonistic actions yield a history; how do individual totalizations lead to Totalization( and also progress, the direction of history, its truth and its meaning)?",42,1,"[['none&totalizations'], ['none&Totalization']]"
4979,reveal,"For the whole basis of Sartre's argument is that the dialectic of history is not a metaphysical law, 09__ some powerful unitary force revealing itself behind History like the will of God, but the continuously produced effect of individual conflicts; each action is in its turn subsumed as a part of the whole in an ever broader, developing totalization( I, 37).",23,1,"[[['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation']], ['none&itself']]"
4980,produce,"For the whole basis of Sartre's argument is that the dialectic of history is not a metaphysical law, 09__ some powerful unitary force revealing itself behind History like the will of God, but the continuously produced effect of individual conflicts; each action is in its turn subsumed as a part of the whole in an ever broader, developing totalization( I, 37).",35,1,"[[['Change, cause and effect', 'Change, cause and effect', 'Opinion and argument', 'Change, cause and effect', 'Change, cause and effect', 'Success', 'Difficulty and failure'], ['Opinion and argument', 'War and conflict', 'Politics', 'Opinion and argument']], [['Opinion and argument', 'War and conflict', 'Politics', 'Opinion and argument']]]"
4981,subsume,"For the whole basis of Sartre's argument is that the dialectic of history is not a metaphysical law, 09__ some powerful unitary force revealing itself behind History like the will of God, but the continuously produced effect of individual conflicts; each action is in its turn subsumed as a part of the whole in an ever broader, developing totalization( I, 37).",46,0,"[[['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], [['Film and theatre', 'Danger'], 'none&whole']]"
4982,develop,"For the whole basis of Sartre's argument is that the dialectic of history is not a metaphysical law, 09__ some powerful unitary force revealing itself behind History like the will of God, but the continuously produced effect of individual conflicts; each action is in its turn subsumed as a part of the whole in an ever broader, developing totalization( I, 37).",57,0,"[[['Change, cause and effect', 'Change, cause and effect', 'Opinion and argument', 'Change, cause and effect', 'Change, cause and effect', 'Success', 'Difficulty and failure'], ['Opinion and argument', 'War and conflict', 'Politics', 'Opinion and argument']], ['none&totalization']]"
4983,need,"What Sartre needs to demonstrate, therefore, is that if the law of the dialectic works from the individual level, overall it produces nothing less than the intelligibility or the meaning of History as such:",2,0,"[['none&Sartre'], [['Social issues']]]"
4984,demonstrate,"What Sartre needs to demonstrate, therefore, is that if the law of the dialectic works from the individual level, overall it produces nothing less than the intelligibility or the meaning of History as such:",4,0,"[['none&Sartre'], [['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation'], 'none&works', ['Houses and homes', 'Games and toys', 'Success']]]"
4985,produce,"What Sartre needs to demonstrate, therefore, is that if the law of the dialectic works from the individual level, overall it produces nothing less than the intelligibility or the meaning of History as such:",21,1,"[[['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation']], ['none&nothing', 'none&intelligibility', 'none&meaning']]"
4986,create,"The dialectic is the law of totalization which creates several collectivities, several societies, and one history 09__ realities, that is, which impose themselves on individuals; but at the same time it must be woven out of millions of individual actions.",8,0,"[[], []]"
4987,impose,"The dialectic is the law of totalization which creates several collectivities, several societies, and one history 09__ realities, that is, which impose themselves on individuals; but at the same time it must be woven out of millions of individual actions.",21,1,"[['none&realities'], ['none&individuals']]"
